<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.19	00:47:00	1.11735	1.11736	1.11733	1.11733	4	0	56
2025.05.19	00:48:00	1.11734	1.11734	1.11730	1.11733	11	0	58
2025.05.19	00:49:00	1.11730	1.11739	1.11730	1.11735	13	0	30
2025.05.19	00:50:00	1.11733	1.11735	1.11731	1.11731	4	0	29
2025.05.19	00:51:00	1.11730	1.11731	1.11726	1.11728	15	0	31
2025.05.19	00:52:00	1.11728	1.11729	1.11723	1.11726	25	0	28
2025.05.19	00:53:00	1.11727	1.11728	1.11721	1.11721	7	0	29
2025.05.19	00:54:00	1.11719	1.11727	1.11719	1.11727	20	0	38
2025.05.19	00:55:00	1.11721	1.11726	1.11703	1.11703	7	0	32
2025.05.19	00:56:00	1.11702	1.11738	1.11702	1.11707	4	0	24
2025.05.19	00:57:00	1.11707	1.11707	1.11703	1.11704	6	0	56
2025.05.19	00:58:00	1.11704	1.11735	1.11704	1.11707	17	0	61
2025.05.19	00:59:00	1.11708	1.11718	1.11708	1.11710	12	0	59
2025.05.19	01:00:00	1.11713	1.11774	1.11702	1.11762	79	0	28
2025.05.19	01:01:00	1.11762	1.11784	1.11739	1.11751	60	0	6
2025.05.19	01:02:00	1.11766	1.11819	1.11754	1.11812	50	0	5
2025.05.19	01:03:00	1.11811	1.11826	1.11767	1.11817	55	0	6
2025.05.19	01:04:00	1.11820	1.11858	1.11818	1.11845	29	0	3
2025.05.19	01:05:00	1.11843	1.11846	1.11830	1.11833	45	0	2
2025.05.19	01:06:00	1.11834	1.11857	1.11833	1.11847	27	0	5
2025.05.19	01:07:00	1.11844	1.11856	1.11843	1.11855	28	0	8
2025.05.19	01:08:00	1.11860	1.11860	1.11846	1.11856	32	0	2
2025.05.19	01:09:00	1.11855	1.11866	1.11854	1.11864	33	0	2
2025.05.19	01:10:00	1.11860	1.11862	1.11843	1.11854	28	0	2
2025.05.19	01:11:00	1.11850	1.11858	1.11850	1.11855	21	0	3
2025.05.19	01:12:00	1.11855	1.11860	1.11849	1.11860	25	0	2
2025.05.19	01:13:00	1.11861	1.11866	1.11859	1.11863	16	0	2
2025.05.19	01:14:00	1.11862	1.11871	1.11860	1.11860	18	0	2
2025.05.19	01:15:00	1.11861	1.11861	1.11854	1.11858	14	0	2
2025.05.19	01:16:00	1.11859	1.11867	1.11858	1.11864	8	0	2
2025.05.19	01:17:00	1.11864	1.11888	1.11864	1.11886	14	0	2
2025.05.19	01:18:00	1.11886	1.11888	1.11885	1.11886	18	0	2
2025.05.19	01:19:00	1.11885	1.11888	1.11864	1.11866	26	0	2
2025.05.19	01:20:00	1.11865	1.11885	1.11863	1.11876	28	0	2
2025.05.19	01:21:00	1.11876	1.11876	1.11853	1.11854	18	0	2
2025.05.19	01:22:00	1.11853	1.11865	1.11837	1.11858	39	0	2
2025.05.19	01:23:00	1.11856	1.11858	1.11837	1.11837	15	0	2
2025.05.19	01:24:00	1.11838	1.11875	1.11838	1.11875	22	0	4
2025.05.19	01:25:00	1.11875	1.11887	1.11872	1.11882	42	0	2
2025.05.19	01:26:00	1.11881	1.11888	1.11881	1.11887	25	0	2
2025.05.19	01:27:00	1.11887	1.11889	1.11881	1.11882	7	0	2
2025.05.19	01:28:00	1.11882	1.11888	1.11880	1.11887	13	0	2
2025.05.19	01:29:00	1.11886	1.11896	1.11884	1.11885	33	0	2
2025.05.19	01:30:00	1.11887	1.11901	1.11885	1.11886	47	0	2
2025.05.19	01:31:00	1.11883	1.11892	1.11880	1.11886	54	0	2
2025.05.19	01:32:00	1.11883	1.11887	1.11870	1.11880	57	0	2
2025.05.19	01:33:00	1.11879	1.11883	1.11865	1.11883	47	0	2
2025.05.19	01:34:00	1.11882	1.11891	1.11877	1.11890	23	0	2
2025.05.19	01:35:00	1.11890	1.11890	1.11868	1.11873	41	0	2
2025.05.19	01:36:00	1.11874	1.11877	1.11847	1.11858	40	0	2
2025.05.19	01:37:00	1.11859	1.11878	1.11858	1.11873	27	0	2
2025.05.19	01:38:00	1.11873	1.11883	1.11872	1.11879	32	0	3
2025.05.19	01:39:00	1.11874	1.11874	1.11855	1.11856	28	0	2
2025.05.19	01:40:00	1.11857	1.11877	1.11856	1.11875	31	0	2
2025.05.19	01:41:00	1.11876	1.11877	1.11866	1.11876	18	0	2
2025.05.19	01:42:00	1.11877	1.11888	1.11877	1.11880	20	0	3
2025.05.19	01:43:00	1.11879	1.11888	1.11879	1.11880	20	0	2
2025.05.19	01:44:00	1.11879	1.11880	1.11871	1.11872	21	0	3
2025.05.19	01:45:00	1.11872	1.11881	1.11864	1.11879	24	0	2
2025.05.19	01:46:00	1.11875	1.11882	1.11875	1.11875	13	0	3
2025.05.19	01:47:00	1.11876	1.11885	1.11876	1.11884	12	0	2
2025.05.19	01:48:00	1.11881	1.11906	1.11881	1.11906	34	0	2
2025.05.19	01:49:00	1.11910	1.11927	1.11910	1.11925	39	0	2
2025.05.19	01:50:00	1.11925	1.11925	1.11917	1.11921	18	0	2
2025.05.19	01:51:00	1.11921	1.11921	1.11908	1.11908	28	0	2
2025.05.19	01:52:00	1.11907	1.11929	1.11907	1.11926	24	0	2
2025.05.19	01:53:00	1.11927	1.11928	1.11926	1.11927	15	0	2
2025.05.19	01:54:00	1.11926	1.11936	1.11926	1.11935	24	0	2
2025.05.19	01:55:00	1.11936	1.11939	1.11936	1.11937	14	0	2
2025.05.19	01:56:00	1.11938	1.11939	1.11933	1.11933	9	0	2
2025.05.19	01:57:00	1.11933	1.11935	1.11916	1.11918	23	0	2
2025.05.19	01:58:00	1.11917	1.11918	1.11906	1.11906	13	0	2
2025.05.19	01:59:00	1.11905	1.11908	1.11897	1.11901	24	0	2
2025.05.19	02:00:00	1.11902	1.11906	1.11886	1.11886	17	0	2
2025.05.19	02:01:00	1.11886	1.11906	1.11882	1.11902	31	0	2
2025.05.19	02:02:00	1.11905	1.11909	1.11904	1.11906	14	0	2
2025.05.19	02:03:00	1.11905	1.11914	1.11903	1.11911	52	0	2
2025.05.19	02:04:00	1.11911	1.11915	1.11907	1.11908	33	0	3
2025.05.19	02:05:00	1.11907	1.11914	1.11904	1.11905	50	0	2
2025.05.19	02:06:00	1.11906	1.11907	1.11905	1.11907	7	0	3
2025.05.19	02:07:00	1.11908	1.11920	1.11908	1.11911	19	0	3
2025.05.19	02:08:00	1.11912	1.11923	1.11911	1.11922	20	0	2
2025.05.19	02:09:00	1.11922	1.11923	1.11905	1.11909	21	0	2
2025.05.19	02:10:00	1.11910	1.11921	1.11909	1.11912	32	0	2
2025.05.19	02:11:00	1.11911	1.11912	1.11905	1.11905	15	0	3
2025.05.19	02:12:00	1.11906	1.11910	1.11903	1.11906	20	0	2
2025.05.19	02:13:00	1.11906	1.11911	1.11905	1.11910	12	0	2
2025.05.19	02:14:00	1.11909	1.11911	1.11909	1.11911	8	0	2
2025.05.19	02:15:00	1.11911	1.11916	1.11909	1.11911	23	0	2
2025.05.19	02:16:00	1.11911	1.11914	1.11911	1.11912	10	0	2
2025.05.19	02:17:00	1.11911	1.11911	1.11902	1.11906	5	0	2
2025.05.19	02:18:00	1.11906	1.11918	1.11902	1.11917	18	0	2
2025.05.19	02:19:00	1.11914	1.11916	1.11913	1.11914	11	0	2
2025.05.19	02:20:00	1.11914	1.11916	1.11912	1.11916	14	0	3
2025.05.19	02:21:00	1.11916	1.11927	1.11914	1.11927	21	0	2
2025.05.19	02:22:00	1.11926	1.11939	1.11926	1.11936	22	0	2
2025.05.19	02:23:00	1.11936	1.11938	1.11925	1.11926	22	0	2
2025.05.19	02:24:00	1.11926	1.11934	1.11926	1.11933	11	0	2
2025.05.19	02:25:00	1.11934	1.11934	1.11923	1.11926	16	0	2
2025.05.19	02:26:00	1.11923	1.11925	1.11920	1.11923	11	0	2
2025.05.19	02:27:00	1.11922	1.11922	1.11915	1.11919	15	0	2
2025.05.19	02:28:00	1.11915	1.11932	1.11915	1.11928	30	0	2
2025.05.19	02:29:00	1.11927	1.11931	1.11916	1.11919	16	0	2
2025.05.19	02:30:00	1.11917	1.11918	1.11913	1.11916	27	0	2
2025.05.19	02:31:00	1.11917	1.11923	1.11915	1.11915	19	0	2
2025.05.19	02:32:00	1.11916	1.11917	1.11910	1.11911	7	0	3
2025.05.19	02:33:00	1.11911	1.11912	1.11891	1.11892	33	0	2
2025.05.19	02:34:00	1.11897	1.11899	1.11891	1.11891	15	0	2
2025.05.19	02:35:00	1.11891	1.11900	1.11891	1.11899	17	0	2
2025.05.19	02:36:00	1.11901	1.11906	1.11896	1.11906	13	0	2
2025.05.19	02:37:00	1.11906	1.11912	1.11901	1.11901	13	0	2
2025.05.19	02:38:00	1.11902	1.11904	1.11889	1.11896	24	0	2
2025.05.19	02:39:00	1.11898	1.11898	1.11867	1.11876	62	0	2
2025.05.19	02:40:00	1.11873	1.11876	1.11859	1.11863	37	0	2
2025.05.19	02:41:00	1.11864	1.11865	1.11836	1.11836	69	0	2
2025.05.19	02:42:00	1.11836	1.11842	1.11821	1.11821	57	0	2
2025.05.19	02:43:00	1.11820	1.11854	1.11820	1.11849	51	0	2
2025.05.19	02:44:00	1.11848	1.11858	1.11842	1.11847	43	0	2
2025.05.19	02:45:00	1.11848	1.11862	1.11846	1.11862	42	0	2
2025.05.19	02:46:00	1.11864	1.11869	1.11842	1.11852	62	0	2
2025.05.19	02:47:00	1.11851	1.11851	1.11831	1.11838	51	0	2
2025.05.19	02:48:00	1.11841	1.11841	1.11825	1.11830	15	0	2
2025.05.19	02:49:00	1.11830	1.11842	1.11821	1.11821	28	0	2
2025.05.19	02:50:00	1.11822	1.11841	1.11821	1.11840	53	0	2
2025.05.19	02:51:00	1.11841	1.11841	1.11821	1.11821	53	0	2
2025.05.19	02:52:00	1.11820	1.11831	1.11816	1.11828	41	0	2
2025.05.19	02:53:00	1.11829	1.11847	1.11829	1.11841	73	0	2
2025.05.19	02:54:00	1.11841	1.11843	1.11830	1.11842	54	0	2
2025.05.19	02:55:00	1.11842	1.11861	1.11841	1.11860	89	0	2
2025.05.19	02:56:00	1.11861	1.11862	1.11851	1.11858	45	0	2
2025.05.19	02:57:00	1.11857	1.11870	1.11855	1.11868	56	0	2
2025.05.19	02:58:00	1.11868	1.11884	1.11854	1.11881	67	0	2
2025.05.19	02:59:00	1.11882	1.11887	1.11876	1.11887	44	0	2
2025.05.19	03:00:00	1.11887	1.11903	1.11881	1.11887	102	0	2
2025.05.19	03:01:00	1.11887	1.11891	1.11878	1.11878	89	0	2
2025.05.19	03:02:00	1.11875	1.11896	1.11868	1.11896	70	0	2
2025.05.19	03:03:00	1.11895	1.11900	1.11885	1.11898	76	0	2
2025.05.19	03:04:00	1.11896	1.11923	1.11896	1.11916	56	0	2
2025.05.19	03:05:00	1.11915	1.11919	1.11899	1.11903	43	0	2
2025.05.19	03:06:00	1.11901	1.11901	1.11874	1.11884	57	0	2
2025.05.19	03:07:00	1.11883	1.11886	1.11860	1.11880	84	0	2
2025.05.19	03:08:00	1.11879	1.11898	1.11849	1.11850	91	0	2
2025.05.19	03:09:00	1.11851	1.11852	1.11834	1.11843	61	0	2
2025.05.19	03:10:00	1.11845	1.11859	1.11841	1.11858	57	0	2
2025.05.19	03:11:00	1.11861	1.11886	1.11861	1.11868	47	0	2
2025.05.19	03:12:00	1.11868	1.11878	1.11868	1.11876	36	0	2
2025.05.19	03:13:00	1.11874	1.11874	1.11858	1.11865	31	0	2
2025.05.19	03:14:00	1.11865	1.11878	1.11860	1.11864	43	0	2
2025.05.19	03:15:00	1.11863	1.11865	1.11835	1.11853	63	0	2
2025.05.19	03:16:00	1.11852	1.11856	1.11824	1.11826	63	0	2
2025.05.19	03:17:00	1.11827	1.11877	1.11827	1.11875	72	0	2
2025.05.19	03:18:00	1.11884	1.11886	1.11858	1.11864	59	0	2
2025.05.19	03:19:00	1.11865	1.11883	1.11858	1.11878	39	0	2
2025.05.19	03:20:00	1.11878	1.11894	1.11876	1.11893	47	0	2
2025.05.19	03:21:00	1.11895	1.11899	1.11887	1.11895	41	0	2
2025.05.19	03:22:00	1.11895	1.11896	1.11875	1.11884	61	0	2
2025.05.19	03:23:00	1.11875	1.11898	1.11875	1.11897	52	0	2
2025.05.19	03:24:00	1.11900	1.11900	1.11873	1.11883	75	0	2
2025.05.19	03:25:00	1.11881	1.11892	1.11880	1.11888	40	0	2
2025.05.19	03:26:00	1.11887	1.11896	1.11883	1.11887	50	0	2
2025.05.19	03:27:00	1.11888	1.11890	1.11883	1.11889	38	0	2
2025.05.19	03:28:00	1.11887	1.11887	1.11854	1.11856	50	0	2
2025.05.19	03:29:00	1.11857	1.11878	1.11856	1.11877	56	0	2
2025.05.19	03:30:00	1.11875	1.11878	1.11855	1.11858	45	0	2
2025.05.19	03:31:00	1.11859	1.11866	1.11854	1.11858	51	0	2
2025.05.19	03:32:00	1.11858	1.11865	1.11855	1.11859	34	0	2
2025.05.19	03:33:00	1.11860	1.11893	1.11858	1.11880	67	0	2
2025.05.19	03:34:00	1.11881	1.11881	1.11858	1.11858	36	0	2
2025.05.19	03:35:00	1.11859	1.11861	1.11836	1.11861	69	0	2
2025.05.19	03:36:00	1.11858	1.11867	1.11830	1.11838	78	0	2
2025.05.19	03:37:00	1.11838	1.11856	1.11836	1.11854	74	0	2
2025.05.19	03:38:00	1.11854	1.11856	1.11836	1.11838	51	0	2
2025.05.19	03:39:00	1.11837	1.11856	1.11824	1.11841	94	0	2
2025.05.19	03:40:00	1.11841	1.11851	1.11836	1.11846	67	0	2
2025.05.19	03:41:00	1.11845	1.11850	1.11822	1.11824	54	0	2
2025.05.19	03:42:00	1.11824	1.11831	1.11817	1.11825	53	0	2
2025.05.19	03:43:00	1.11824	1.11826	1.11813	1.11815	31	0	2
2025.05.19	03:44:00	1.11816	1.11838	1.11810	1.11833	31	0	2
2025.05.19	03:45:00	1.11834	1.11846	1.11834	1.11840	39	0	2
2025.05.19	03:46:00	1.11841	1.11851	1.11819	1.11819	55	0	2
2025.05.19	03:47:00	1.11820	1.11846	1.11819	1.11833	45	0	2
2025.05.19	03:48:00	1.11832	1.11838	1.11811	1.11811	77	0	2
2025.05.19	03:49:00	1.11813	1.11815	1.11801	1.11807	59	0	2
2025.05.19	03:50:00	1.11810	1.11852	1.11802	1.11850	89	0	2
2025.05.19	03:51:00	1.11849	1.11882	1.11839	1.11881	98	0	2
2025.05.19	03:52:00	1.11880	1.11909	1.11879	1.11894	95	0	2
2025.05.19	03:53:00	1.11902	1.11937	1.11893	1.11935	118	0	2
2025.05.19	03:54:00	1.11934	1.11976	1.11928	1.11969	127	0	2
2025.05.19	03:55:00	1.11968	1.11978	1.11954	1.11971	144	0	2
2025.05.19	03:56:00	1.11971	1.11971	1.11958	1.11967	65	0	2
2025.05.19	03:57:00	1.11966	1.11985	1.11960	1.11972	86	0	2
2025.05.19	03:58:00	1.11967	1.11970	1.11959	1.11968	81	0	2
2025.05.19	03:59:00	1.11967	1.11973	1.11962	1.11972	69	0	2
2025.05.19	04:00:00	1.11972	1.11990	1.11969	1.11976	77	0	2
2025.05.19	04:01:00	1.11976	1.11977	1.11971	1.11973	57	0	2
2025.05.19	04:02:00	1.11972	1.11976	1.11946	1.11953	56	0	2
2025.05.19	04:03:00	1.11952	1.11966	1.11940	1.11960	64	0	2
2025.05.19	04:04:00	1.11961	1.11972	1.11947	1.11952	46	0	2
2025.05.19	04:05:00	1.11951	1.11952	1.11927	1.11940	62	0	2
2025.05.19	04:06:00	1.11940	1.11949	1.11923	1.11926	53	0	2
2025.05.19	04:07:00	1.11928	1.11928	1.11907	1.11919	74	0	2
2025.05.19	04:08:00	1.11924	1.11940	1.11923	1.11932	57	0	2
2025.05.19	04:09:00	1.11931	1.11931	1.11911	1.11920	44	0	2
2025.05.19	04:10:00	1.11920	1.11932	1.11917	1.11930	16	0	2
2025.05.19	04:11:00	1.11928	1.11928	1.11898	1.11908	45	0	2
2025.05.19	04:12:00	1.11908	1.11913	1.11882	1.11890	43	0	2
2025.05.19	04:13:00	1.11898	1.11912	1.11893	1.11910	62	0	2
2025.05.19	04:14:00	1.11911	1.11917	1.11892	1.11897	67	0	2
2025.05.19	04:15:00	1.11896	1.11907	1.11880	1.11889	88	0	2
2025.05.19	04:16:00	1.11890	1.11906	1.11887	1.11891	50	0	2
2025.05.19	04:17:00	1.11889	1.11891	1.11870	1.11875	48	0	2
2025.05.19	04:18:00	1.11875	1.11886	1.11865	1.11868	51	0	2
2025.05.19	04:19:00	1.11867	1.11882	1.11867	1.11882	31	0	2
2025.05.19	04:20:00	1.11886	1.11887	1.11856	1.11860	57	0	2
2025.05.19	04:21:00	1.11852	1.11852	1.11821	1.11837	64	0	2
2025.05.19	04:22:00	1.11838	1.11840	1.11825	1.11829	61	0	2
2025.05.19	04:23:00	1.11833	1.11844	1.11814	1.11814	77	0	2
2025.05.19	04:24:00	1.11809	1.11818	1.11801	1.11801	78	0	2
2025.05.19	04:25:00	1.11802	1.11825	1.11801	1.11825	69	0	2
2025.05.19	04:26:00	1.11825	1.11837	1.11819	1.11825	55	0	2
2025.05.19	04:27:00	1.11825	1.11825	1.11809	1.11810	27	0	2
2025.05.19	04:28:00	1.11810	1.11817	1.11801	1.11801	36	0	2
2025.05.19	04:29:00	1.11804	1.11823	1.11803	1.11819	41	0	2
2025.05.19	04:30:00	1.11820	1.11820	1.11806	1.11812	45	0	2
2025.05.19	04:31:00	1.11816	1.11820	1.11808	1.11820	25	0	2
2025.05.19	04:32:00	1.11818	1.11847	1.11816	1.11835	63	0	2
2025.05.19	04:33:00	1.11834	1.11837	1.11804	1.11804	59	0	2
2025.05.19	04:34:00	1.11803	1.11804	1.11762	1.11767	70	0	2
2025.05.19	04:35:00	1.11766	1.11766	1.11731	1.11757	89	0	2
2025.05.19	04:36:00	1.11756	1.11760	1.11746	1.11752	52	0	2
2025.05.19	04:37:00	1.11753	1.11764	1.11748	1.11758	51	0	2
2025.05.19	04:38:00	1.11759	1.11760	1.11749	1.11753	51	0	2
2025.05.19	04:39:00	1.11752	1.11757	1.11746	1.11755	32	0	2
2025.05.19	04:40:00	1.11753	1.11793	1.11753	1.11785	59	0	2
2025.05.19	04:41:00	1.11787	1.11797	1.11779	1.11788	35	0	2
2025.05.19	04:42:00	1.11793	1.11802	1.11793	1.11796	58	0	2
2025.05.19	04:43:00	1.11796	1.11824	1.11796	1.11823	70	0	2
2025.05.19	04:44:00	1.11824	1.11832	1.11818	1.11820	62	0	2
2025.05.19	04:45:00	1.11821	1.11823	1.11779	1.11781	64	0	2
2025.05.19	04:46:00	1.11780	1.11785	1.11764	1.11765	72	0	2
2025.05.19	04:47:00	1.11765	1.11784	1.11764	1.11777	58	0	2
2025.05.19	04:48:00	1.11776	1.11782	1.11759	1.11761	41	0	2
2025.05.19	04:49:00	1.11762	1.11766	1.11760	1.11762	29	0	2
2025.05.19	04:50:00	1.11762	1.11764	1.11746	1.11755	63	0	2
2025.05.19	04:51:00	1.11756	1.11772	1.11755	1.11764	60	0	2
2025.05.19	04:52:00	1.11764	1.11765	1.11744	1.11765	54	0	2
2025.05.19	04:53:00	1.11765	1.11782	1.11762	1.11779	71	0	2
2025.05.19	04:54:00	1.11780	1.11780	1.11761	1.11764	36	0	2
2025.05.19	04:55:00	1.11766	1.11782	1.11760	1.11777	52	0	2
2025.05.19	04:56:00	1.11777	1.11789	1.11760	1.11763	63	0	2
2025.05.19	04:57:00	1.11763	1.11774	1.11760	1.11764	61	0	2
2025.05.19	04:58:00	1.11764	1.11776	1.11764	1.11769	44	0	2
2025.05.19	04:59:00	1.11769	1.11770	1.11746	1.11761	35	0	2
2025.05.19	05:00:00	1.11760	1.11768	1.11751	1.11751	60	0	2
2025.05.19	05:01:00	1.11750	1.11762	1.11742	1.11757	54	0	2
2025.05.19	05:02:00	1.11760	1.11771	1.11756	1.11770	66	0	2
2025.05.19	05:03:00	1.11768	1.11780	1.11760	1.11765	68	0	2
2025.05.19	05:04:00	1.11765	1.11776	1.11761	1.11769	42	0	2
2025.05.19	05:05:00	1.11770	1.11778	1.11731	1.11732	50	0	2
2025.05.19	05:06:00	1.11733	1.11771	1.11723	1.11770	65	0	2
2025.05.19	05:07:00	1.11771	1.11788	1.11770	1.11787	30	0	2
2025.05.19	05:08:00	1.11782	1.11789	1.11777	1.11780	37	0	2
2025.05.19	05:09:00	1.11780	1.11783	1.11771	1.11779	44	0	2
2025.05.19	05:10:00	1.11779	1.11786	1.11776	1.11782	22	0	2
2025.05.19	05:11:00	1.11780	1.11792	1.11780	1.11792	24	0	2
2025.05.19	05:12:00	1.11792	1.11797	1.11781	1.11787	32	0	2
2025.05.19	05:13:00	1.11788	1.11796	1.11786	1.11793	20	0	2
2025.05.19	05:14:00	1.11792	1.11807	1.11792	1.11806	36	0	2
2025.05.19	05:15:00	1.11807	1.11833	1.11807	1.11832	35	0	2
2025.05.19	05:16:00	1.11831	1.11841	1.11819	1.11819	46	0	2
2025.05.19	05:17:00	1.11818	1.11839	1.11815	1.11838	41	0	2
2025.05.19	05:18:00	1.11841	1.11846	1.11839	1.11844	29	0	2
2025.05.19	05:19:00	1.11844	1.11856	1.11844	1.11854	33	0	2
2025.05.19	05:20:00	1.11854	1.11864	1.11852	1.11852	23	0	2
2025.05.19	05:21:00	1.11857	1.11858	1.11837	1.11838	43	0	2
2025.05.19	05:22:00	1.11837	1.11841	1.11830	1.11838	37	0	2
2025.05.19	05:23:00	1.11837	1.11854	1.11835	1.11853	52	0	2
2025.05.19	05:24:00	1.11850	1.11874	1.11847	1.11854	59	0	2
2025.05.19	05:25:00	1.11855	1.11856	1.11846	1.11851	47	0	2
2025.05.19	05:26:00	1.11851	1.11868	1.11850	1.11859	29	0	2
2025.05.19	05:27:00	1.11860	1.11881	1.11857	1.11875	46	0	2
2025.05.19	05:28:00	1.11876	1.11881	1.11873	1.11881	43	0	2
2025.05.19	05:29:00	1.11881	1.11881	1.11869	1.11875	46	0	2
2025.05.19	05:30:00	1.11876	1.11882	1.11865	1.11865	52	0	2
2025.05.19	05:31:00	1.11864	1.11882	1.11853	1.11864	81	0	2
2025.05.19	05:32:00	1.11862	1.11862	1.11816	1.11816	84	0	2
2025.05.19	05:33:00	1.11811	1.11821	1.11810	1.11818	50	0	2
2025.05.19	05:34:00	1.11817	1.11821	1.11809	1.11811	29	0	2
2025.05.19	05:35:00	1.11811	1.11830	1.11809	1.11829	25	0	2
2025.05.19	05:36:00	1.11831	1.11832	1.11818	1.11832	29	0	2
2025.05.19	05:37:00	1.11830	1.11830	1.11805	1.11810	44	0	2
2025.05.19	05:38:00	1.11810	1.11812	1.11799	1.11801	36	0	2
2025.05.19	05:39:00	1.11800	1.11810	1.11795	1.11805	36	0	2
2025.05.19	05:40:00	1.11804	1.11805	1.11800	1.11804	30	0	2
2025.05.19	05:41:00	1.11804	1.11811	1.11804	1.11809	29	0	2
2025.05.19	05:42:00	1.11809	1.11809	1.11777	1.11778	44	0	2
2025.05.19	05:43:00	1.11778	1.11782	1.11765	1.11771	57	0	2
2025.05.19	05:44:00	1.11771	1.11793	1.11769	1.11786	50	0	2
2025.05.19	05:45:00	1.11786	1.11790	1.11781	1.11782	34	0	2
2025.05.19	05:46:00	1.11786	1.11796	1.11784	1.11791	19	0	2
2025.05.19	05:47:00	1.11790	1.11790	1.11775	1.11781	45	0	2
2025.05.19	05:48:00	1.11783	1.11784	1.11775	1.11778	43	0	2
2025.05.19	05:49:00	1.11776	1.11799	1.11770	1.11795	73	0	2
2025.05.19	05:50:00	1.11796	1.11820	1.11795	1.11817	60	0	2
2025.05.19	05:51:00	1.11816	1.11817	1.11800	1.11801	48	0	2
2025.05.19	05:52:00	1.11802	1.11807	1.11799	1.11802	28	0	2
2025.05.19	05:53:00	1.11806	1.11832	1.11804	1.11831	63	0	2
2025.05.19	05:54:00	1.11831	1.11833	1.11818	1.11819	23	0	2
2025.05.19	05:55:00	1.11820	1.11830	1.11818	1.11821	17	0	2
2025.05.19	05:56:00	1.11819	1.11821	1.11818	1.11820	8	0	2
2025.05.19	05:57:00	1.11823	1.11823	1.11801	1.11813	60	0	2
2025.05.19	05:58:00	1.11809	1.11823	1.11809	1.11823	72	0	2
2025.05.19	05:59:00	1.11822	1.11823	1.11816	1.11822	49	0	2
2025.05.19	06:00:00	1.11821	1.11823	1.11811	1.11817	44	0	2
2025.05.19	06:01:00	1.11817	1.11817	1.11800	1.11801	41	0	2
2025.05.19	06:02:00	1.11801	1.11806	1.11801	1.11806	18	0	2
2025.05.19	06:03:00	1.11807	1.11822	1.11807	1.11819	46	0	2
2025.05.19	06:04:00	1.11817	1.11822	1.11809	1.11811	54	0	2
2025.05.19	06:05:00	1.11812	1.11814	1.11802	1.11811	49	0	2
2025.05.19	06:06:00	1.11811	1.11831	1.11807	1.11827	46	0	2
2025.05.19	06:07:00	1.11828	1.11842	1.11827	1.11838	25	0	2
2025.05.19	06:08:00	1.11838	1.11848	1.11837	1.11838	46	0	2
2025.05.19	06:09:00	1.11839	1.11839	1.11821	1.11831	31	0	2
2025.05.19	06:10:00	1.11830	1.11834	1.11822	1.11823	41	0	2
2025.05.19	06:11:00	1.11824	1.11832	1.11814	1.11816	28	0	2
2025.05.19	06:12:00	1.11819	1.11819	1.11808	1.11817	30	0	2
2025.05.19	06:13:00	1.11816	1.11819	1.11808	1.11808	23	0	2
2025.05.19	06:14:00	1.11813	1.11819	1.11809	1.11818	31	0	2
2025.05.19	06:15:00	1.11816	1.11849	1.11816	1.11835	51	0	2
2025.05.19	06:16:00	1.11836	1.11839	1.11825	1.11832	45	0	2
2025.05.19	06:17:00	1.11833	1.11836	1.11831	1.11833	17	0	2
2025.05.19	06:18:00	1.11834	1.11843	1.11824	1.11842	29	0	2
2025.05.19	06:19:00	1.11842	1.11845	1.11841	1.11843	10	0	2
2025.05.19	06:20:00	1.11844	1.11844	1.11827	1.11838	46	0	2
2025.05.19	06:21:00	1.11839	1.11839	1.11833	1.11835	14	0	2
2025.05.19	06:22:00	1.11839	1.11842	1.11827	1.11827	26	0	2
2025.05.19	06:23:00	1.11828	1.11843	1.11821	1.11837	24	0	2
2025.05.19	06:24:00	1.11840	1.11840	1.11834	1.11837	10	0	2
2025.05.19	06:25:00	1.11834	1.11846	1.11831	1.11846	42	0	2
2025.05.19	06:26:00	1.11842	1.11842	1.11833	1.11836	21	0	2
2025.05.19	06:27:00	1.11837	1.11843	1.11837	1.11842	10	0	2
2025.05.19	06:28:00	1.11843	1.11852	1.11827	1.11842	74	0	2
2025.05.19	06:29:00	1.11841	1.11841	1.11833	1.11835	24	0	2
2025.05.19	06:30:00	1.11834	1.11853	1.11831	1.11841	49	0	2
2025.05.19	06:31:00	1.11842	1.11842	1.11826	1.11826	27	0	2
2025.05.19	06:32:00	1.11827	1.11846	1.11826	1.11845	57	0	2
2025.05.19	06:33:00	1.11846	1.11848	1.11840	1.11842	30	0	2
2025.05.19	06:34:00	1.11840	1.11844	1.11827	1.11830	30	0	2
2025.05.19	06:35:00	1.11830	1.11835	1.11830	1.11830	27	0	2
2025.05.19	06:36:00	1.11832	1.11833	1.11830	1.11830	12	0	2
2025.05.19	06:37:00	1.11829	1.11829	1.11815	1.11822	43	0	2
2025.05.19	06:38:00	1.11823	1.11842	1.11822	1.11839	28	0	2
2025.05.19	06:39:00	1.11840	1.11842	1.11825	1.11827	28	0	2
2025.05.19	06:40:00	1.11826	1.11828	1.11821	1.11828	19	0	2
2025.05.19	06:41:00	1.11827	1.11837	1.11827	1.11835	10	0	2
2025.05.19	06:42:00	1.11833	1.11839	1.11831	1.11837	21	0	2
2025.05.19	06:43:00	1.11827	1.11830	1.11822	1.11822	17	0	2
