<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.15	14:20:00	0.89552	0.89565	0.89536	0.89547	144	0	3
2025.05.15	14:22:00	0.89552	0.89558	0.89550	0.89555	82	0	4
2025.05.15	14:24:00	0.89554	0.89587	0.89554	0.89582	71	0	5
2025.05.15	14:26:00	0.89581	0.89586	0.89569	0.89586	63	0	5
2025.05.15	14:28:00	0.89583	0.89594	0.89582	0.89589	40	0	5
2025.05.15	14:30:00	0.89589	0.89601	0.89583	0.89596	81	0	5
2025.05.15	14:32:00	0.89595	0.89611	0.89580	0.89583	102	0	5
2025.05.15	14:34:00	0.89584	0.89589	0.89567	0.89587	120	0	5
2025.05.15	14:36:00	0.89588	0.89603	0.89586	0.89592	88	0	5
2025.05.15	14:38:00	0.89592	0.89593	0.89574	0.89581	70	0	4
2025.05.15	14:40:00	0.89582	0.89609	0.89581	0.89597	110	0	5
2025.05.15	14:42:00	0.89598	0.89599	0.89588	0.89599	105	0	5
2025.05.15	14:44:00	0.89598	0.89611	0.89590	0.89605	77	0	4
2025.05.15	14:46:00	0.89606	0.89616	0.89597	0.89598	100	0	5
2025.05.15	14:48:00	0.89597	0.89605	0.89582	0.89583	91	0	5
2025.05.15	14:50:00	0.89581	0.89582	0.89570	0.89574	124	0	3
2025.05.15	14:52:00	0.89575	0.89595	0.89575	0.89593	120	0	5
2025.05.15	14:54:00	0.89591	0.89607	0.89591	0.89604	119	0	4
2025.05.15	14:56:00	0.89603	0.89614	0.89596	0.89604	112	0	3
2025.05.15	14:58:00	0.89600	0.89611	0.89592	0.89607	183	0	3
2025.05.15	15:00:00	0.89608	0.89627	0.89604	0.89613	196	0	3
2025.05.15	15:02:00	0.89614	0.89641	0.89613	0.89635	158	0	4
2025.05.15	15:04:00	0.89636	0.89640	0.89618	0.89639	92	0	4
2025.05.15	15:06:00	0.89638	0.89638	0.89609	0.89609	84	0	5
2025.05.15	15:08:00	0.89604	0.89609	0.89591	0.89597	95	0	4
2025.05.15	15:10:00	0.89597	0.89603	0.89588	0.89599	109	0	4
2025.05.15	15:12:00	0.89598	0.89607	0.89594	0.89598	73	0	4
2025.05.15	15:14:00	0.89599	0.89622	0.89595	0.89610	62	0	5
2025.05.15	15:16:00	0.89611	0.89612	0.89591	0.89605	124	0	5
2025.05.15	15:18:00	0.89605	0.89622	0.89589	0.89612	145	0	5
2025.05.15	15:20:00	0.89613	0.89637	0.89610	0.89636	164	0	5
2025.05.15	15:22:00	0.89635	0.89636	0.89611	0.89614	158	0	4
2025.05.15	15:24:00	0.89615	0.89617	0.89585	0.89585	126	0	4
2025.05.15	15:26:00	0.89584	0.89592	0.89551	0.89551	78	0	2
2025.05.15	15:28:00	0.89554	0.89585	0.89551	0.89566	229	0	2
2025.05.15	15:30:00	0.89566	0.89667	0.89508	0.89636	431	0	5
2025.05.15	15:32:00	0.89637	0.89679	0.89619	0.89668	297	0	5
2025.05.15	15:34:00	0.89667	0.89702	0.89654	0.89672	284	0	3
2025.05.15	15:36:00	0.89672	0.89686	0.89659	0.89677	126	0	6
2025.05.15	15:38:00	0.89677	0.89718	0.89671	0.89715	167	0	6
2025.05.15	15:40:00	0.89714	0.89721	0.89685	0.89687	159	0	5
2025.05.15	15:42:00	0.89688	0.89711	0.89687	0.89697	154	0	6
2025.05.15	15:44:00	0.89696	0.89703	0.89663	0.89668	193	0	2
2025.05.15	15:46:00	0.89669	0.89678	0.89636	0.89637	198	0	5
2025.05.15	15:48:00	0.89639	0.89662	0.89617	0.89626	227	0	3
2025.05.15	15:50:00	0.89626	0.89631	0.89588	0.89625	274	0	3
2025.05.15	15:52:00	0.89625	0.89672	0.89621	0.89670	219	0	4
2025.05.15	15:54:00	0.89672	0.89697	0.89668	0.89688	229	0	3
2025.05.15	15:56:00	0.89689	0.89694	0.89667	0.89675	187	0	4
2025.05.15	15:58:00	0.89674	0.89724	0.89656	0.89692	271	0	3
2025.05.15	16:00:00	0.89693	0.89745	0.89693	0.89738	260	0	4
2025.05.15	16:02:00	0.89737	0.89753	0.89734	0.89753	234	0	4
2025.05.15	16:04:00	0.89752	0.89764	0.89741	0.89743	187	0	4
2025.05.15	16:06:00	0.89743	0.89743	0.89695	0.89714	224	0	4
2025.05.15	16:08:00	0.89714	0.89740	0.89707	0.89720	223	0	4
2025.05.15	16:10:00	0.89721	0.89728	0.89692	0.89700	187	0	4
2025.05.15	16:12:00	0.89701	0.89729	0.89691	0.89724	174	0	5
2025.05.15	16:14:00	0.89723	0.89767	0.89717	0.89763	214	0	4
2025.05.15	16:16:00	0.89764	0.89788	0.89761	0.89765	225	0	5
2025.05.15	16:18:00	0.89764	0.89771	0.89746	0.89750	188	0	4
2025.05.15	16:20:00	0.89749	0.89758	0.89710	0.89722	218	0	5
2025.05.15	16:22:00	0.89722	0.89727	0.89702	0.89705	197	0	4
2025.05.15	16:24:00	0.89705	0.89711	0.89680	0.89683	177	0	4
2025.05.15	16:26:00	0.89683	0.89691	0.89665	0.89687	143	0	3
2025.05.15	16:28:00	0.89687	0.89695	0.89669	0.89692	181	0	4
2025.05.15	16:30:00	0.89692	0.89701	0.89668	0.89677	270	0	5
2025.05.15	16:32:00	0.89677	0.89682	0.89656	0.89660	272	0	4
2025.05.15	16:34:00	0.89661	0.89687	0.89654	0.89666	274	0	4
2025.05.15	16:36:00	0.89663	0.89670	0.89632	0.89656	225	0	3
2025.05.15	16:38:00	0.89658	0.89666	0.89646	0.89658	171	0	5
2025.05.15	16:40:00	0.89660	0.89667	0.89615	0.89619	233	0	3
2025.05.15	16:42:00	0.89620	0.89630	0.89606	0.89606	232	0	4
2025.05.15	16:44:00	0.89606	0.89615	0.89582	0.89592	242	0	4
2025.05.15	16:46:00	0.89593	0.89623	0.89587	0.89602	182	0	4
2025.05.15	16:48:00	0.89605	0.89615	0.89591	0.89608	168	0	4
2025.05.15	16:50:00	0.89608	0.89613	0.89588	0.89601	147	0	4
2025.05.15	16:52:00	0.89601	0.89627	0.89598	0.89617	157	0	3
2025.05.15	16:54:00	0.89614	0.89638	0.89613	0.89629	174	0	3
2025.05.15	16:56:00	0.89630	0.89643	0.89619	0.89623	167	0	4
2025.05.15	16:58:00	0.89620	0.89625	0.89604	0.89614	96	0	4
2025.05.15	17:00:00	0.89615	0.89630	0.89590	0.89613	177	0	4
2025.05.15	17:02:00	0.89613	0.89613	0.89589	0.89603	190	0	4
2025.05.15	17:04:00	0.89603	0.89636	0.89603	0.89633	196	0	4
2025.05.15	17:06:00	0.89634	0.89636	0.89608	0.89609	186	0	3
2025.05.15	17:08:00	0.89608	0.89646	0.89608	0.89646	226	0	4
2025.05.15	17:10:00	0.89646	0.89663	0.89627	0.89649	230	0	4
2025.05.15	17:12:00	0.89648	0.89668	0.89642	0.89660	195	0	5
2025.05.15	17:14:00	0.89659	0.89661	0.89640	0.89646	191	0	5
2025.05.15	17:16:00	0.89645	0.89649	0.89630	0.89638	171	0	4
2025.05.15	17:18:00	0.89638	0.89640	0.89625	0.89625	159	0	5
2025.05.15	17:20:00	0.89626	0.89629	0.89604	0.89610	164	0	4
2025.05.15	17:22:00	0.89611	0.89611	0.89580	0.89584	217	0	4
2025.05.15	17:24:00	0.89584	0.89593	0.89572	0.89585	152	0	4
2025.05.15	17:26:00	0.89584	0.89599	0.89577	0.89589	199	0	4
2025.05.15	17:28:00	0.89590	0.89598	0.89576	0.89593	152	0	5
2025.05.15	17:30:00	0.89595	0.89595	0.89572	0.89574	171	0	4
2025.05.15	17:32:00	0.89575	0.89580	0.89556	0.89559	222	0	3
2025.05.15	17:34:00	0.89559	0.89579	0.89543	0.89543	187	0	3
2025.05.15	17:36:00	0.89541	0.89561	0.89527	0.89555	217	0	2
2025.05.15	17:38:00	0.89554	0.89554	0.89529	0.89540	142	0	5
2025.05.15	17:40:00	0.89540	0.89544	0.89516	0.89529	153	0	3
2025.05.15	17:42:00	0.89523	0.89528	0.89479	0.89493	203	0	4
2025.05.15	17:44:00	0.89490	0.89502	0.89482	0.89496	162	0	5
2025.05.15	17:46:00	0.89497	0.89528	0.89492	0.89526	171	0	2
2025.05.15	17:48:00	0.89528	0.89548	0.89518	0.89518	180	0	4
2025.05.15	17:50:00	0.89519	0.89542	0.89508	0.89524	235	0	1
2025.05.15	17:52:00	0.89524	0.89556	0.89520	0.89549	192	0	3
2025.05.15	17:54:00	0.89550	0.89559	0.89516	0.89526	201	0	3
2025.05.15	17:56:00	0.89526	0.89640	0.89519	0.89635	310	0	2
2025.05.15	17:58:00	0.89635	0.89635	0.89574	0.89580	434	0	2
2025.05.15	18:00:00	0.89582	0.89591	0.89558	0.89565	316	0	3
2025.05.15	18:02:00	0.89566	0.89586	0.89556	0.89560	212	0	2
2025.05.15	18:04:00	0.89560	0.89588	0.89558	0.89581	157	0	3
2025.05.15	18:06:00	0.89581	0.89599	0.89569	0.89570	167	0	3
2025.05.15	18:08:00	0.89570	0.89578	0.89551	0.89564	144	0	3
2025.05.15	18:10:00	0.89564	0.89590	0.89560	0.89583	141	0	3
2025.05.15	18:12:00	0.89584	0.89597	0.89571	0.89584	141	0	3
2025.05.15	18:14:00	0.89586	0.89600	0.89575	0.89596	138	0	3
2025.05.15	18:16:00	0.89596	0.89606	0.89573	0.89573	170	0	3
2025.05.15	18:18:00	0.89574	0.89576	0.89548	0.89553	134	0	4
2025.05.15	18:20:00	0.89555	0.89557	0.89532	0.89551	168	0	4
2025.05.15	18:22:00	0.89551	0.89564	0.89545	0.89547	131	0	4
2025.05.15	18:24:00	0.89550	0.89552	0.89527	0.89529	151	0	4
2025.05.15	18:26:00	0.89529	0.89531	0.89514	0.89519	162	0	4
2025.05.15	18:28:00	0.89519	0.89537	0.89509	0.89509	143	0	3
2025.05.15	18:30:00	0.89509	0.89523	0.89508	0.89518	127	0	2
2025.05.15	18:32:00	0.89516	0.89518	0.89463	0.89464	131	0	2
2025.05.15	18:34:00	0.89465	0.89479	0.89455	0.89468	130	0	3
2025.05.15	18:36:00	0.89467	0.89506	0.89467	0.89496	109	0	3
2025.05.15	18:38:00	0.89497	0.89501	0.89483	0.89494	113	0	3
2025.05.15	18:40:00	0.89495	0.89522	0.89495	0.89510	105	0	3
2025.05.15	18:42:00	0.89510	0.89514	0.89497	0.89506	100	0	2
2025.05.15	18:44:00	0.89500	0.89545	0.89497	0.89544	157	0	3
2025.05.15	18:46:00	0.89544	0.89558	0.89532	0.89534	123	0	4
2025.05.15	18:48:00	0.89533	0.89559	0.89532	0.89556	71	0	5
2025.05.15	18:50:00	0.89557	0.89564	0.89536	0.89544	123	0	3
2025.05.15	18:52:00	0.89543	0.89551	0.89535	0.89541	93	0	4
2025.05.15	18:54:00	0.89540	0.89544	0.89526	0.89534	111	0	3
2025.05.15	18:56:00	0.89534	0.89538	0.89522	0.89533	86	0	5
2025.05.15	18:58:00	0.89534	0.89551	0.89532	0.89546	140	0	4
2025.05.15	19:00:00	0.89545	0.89556	0.89542	0.89546	136	0	4
2025.05.15	19:02:00	0.89547	0.89579	0.89547	0.89572	78	0	3
2025.05.15	19:04:00	0.89574	0.89589	0.89558	0.89586	118	0	3
2025.05.15	19:06:00	0.89584	0.89592	0.89573	0.89585	98	0	3
2025.05.15	19:08:00	0.89586	0.89597	0.89581	0.89582	82	0	3
2025.05.15	19:10:00	0.89582	0.89589	0.89569	0.89570	103	0	3
2025.05.15	19:12:00	0.89571	0.89576	0.89556	0.89571	114	0	4
2025.05.15	19:14:00	0.89572	0.89586	0.89566	0.89573	81	0	3
2025.05.15	19:16:00	0.89573	0.89588	0.89565	0.89569	114	0	3
2025.05.15	19:18:00	0.89568	0.89578	0.89560	0.89575	55	0	5
2025.05.15	19:20:00	0.89575	0.89585	0.89575	0.89579	70	0	3
2025.05.15	19:22:00	0.89579	0.89584	0.89573	0.89576	79	0	4
2025.05.15	19:24:00	0.89577	0.89580	0.89570	0.89571	108	0	5
2025.05.15	19:26:00	0.89572	0.89580	0.89566	0.89580	89	0	3
2025.05.15	19:28:00	0.89581	0.89597	0.89569	0.89584	78	0	5
2025.05.15	19:30:00	0.89585	0.89588	0.89569	0.89576	76	0	4
2025.05.15	19:32:00	0.89574	0.89574	0.89553	0.89560	69	0	4
2025.05.15	19:34:00	0.89560	0.89567	0.89554	0.89556	75	0	4
2025.05.15	19:36:00	0.89555	0.89559	0.89548	0.89552	78	0	4
2025.05.15	19:38:00	0.89551	0.89559	0.89540	0.89547	105	0	4
2025.05.15	19:40:00	0.89547	0.89547	0.89533	0.89536	108	0	5
2025.05.15	19:42:00	0.89537	0.89541	0.89527	0.89535	114	0	4
2025.05.15	19:44:00	0.89535	0.89548	0.89535	0.89540	123	0	5
2025.05.15	19:46:00	0.89539	0.89551	0.89532	0.89545	106	0	4
2025.05.15	19:48:00	0.89544	0.89554	0.89539	0.89544	87	0	5
2025.05.15	19:50:00	0.89546	0.89561	0.89541	0.89555	116	0	4
2025.05.15	19:52:00	0.89556	0.89561	0.89540	0.89542	152	0	5
2025.05.15	19:54:00	0.89542	0.89549	0.89540	0.89545	64	0	3
2025.05.15	19:56:00	0.89544	0.89545	0.89527	0.89535	115	0	3
2025.05.15	19:58:00	0.89536	0.89554	0.89535	0.89546	134	0	2
2025.05.15	20:00:00	0.89546	0.89560	0.89546	0.89559	117	0	3
2025.05.15	20:02:00	0.89558	0.89583	0.89554	0.89583	132	0	2
2025.05.15	20:04:00	0.89584	0.89591	0.89572	0.89583	113	0	2
2025.05.15	20:06:00	0.89585	0.89587	0.89561	0.89562	105	0	3
2025.05.15	20:08:00	0.89561	0.89568	0.89555	0.89556	93	0	3
2025.05.15	20:10:00	0.89555	0.89567	0.89548	0.89557	84	0	4
2025.05.15	20:12:00	0.89557	0.89558	0.89543	0.89550	84	0	4
2025.05.15	20:14:00	0.89550	0.89564	0.89544	0.89549	70	0	4
2025.05.15	20:16:00	0.89548	0.89562	0.89548	0.89554	79	0	5
2025.05.15	20:18:00	0.89553	0.89554	0.89530	0.89532	106	0	5
2025.05.15	20:20:00	0.89533	0.89535	0.89518	0.89523	115	0	4
2025.05.15	20:22:00	0.89524	0.89525	0.89512	0.89521	107	0	1
2025.05.15	20:24:00	0.89522	0.89525	0.89507	0.89510	78	0	3
2025.05.15	20:26:00	0.89511	0.89512	0.89501	0.89504	124	0	4
2025.05.15	20:28:00	0.89503	0.89504	0.89490	0.89495	109	0	4
2025.05.15	20:30:00	0.89495	0.89507	0.89482	0.89495	172	0	3
2025.05.15	20:32:00	0.89495	0.89504	0.89493	0.89495	97	0	3
2025.05.15	20:34:00	0.89497	0.89499	0.89490	0.89492	80	0	4
2025.05.15	20:36:00	0.89492	0.89497	0.89482	0.89484	60	0	3
2025.05.15	20:38:00	0.89483	0.89484	0.89467	0.89472	57	0	4
2025.05.15	20:40:00	0.89470	0.89471	0.89454	0.89459	81	0	4
2025.05.15	20:42:00	0.89461	0.89463	0.89449	0.89454	62	0	3
2025.05.15	20:44:00	0.89453	0.89455	0.89448	0.89452	54	0	4
2025.05.15	20:46:00	0.89453	0.89480	0.89449	0.89469	68	0	4
2025.05.15	20:48:00	0.89468	0.89475	0.89460	0.89460	97	0	4
2025.05.15	20:50:00	0.89460	0.89470	0.89444	0.89448	66	0	4
2025.05.15	20:52:00	0.89451	0.89452	0.89432	0.89433	71	0	2
2025.05.15	20:54:00	0.89433	0.89438	0.89429	0.89431	86	0	4
2025.05.15	20:56:00	0.89430	0.89431	0.89422	0.89424	64	0	5
2025.05.15	20:58:00	0.89423	0.89438	0.89420	0.89427	92	0	4
2025.05.15	21:00:00	0.89430	0.89436	0.89426	0.89434	109	0	4
2025.05.15	21:02:00	0.89434	0.89435	0.89424	0.89426	98	0	5
2025.05.15	21:04:00	0.89426	0.89433	0.89418	0.89429	107	0	5
2025.05.15	21:06:00	0.89430	0.89437	0.89421	0.89422	111	0	2
2025.05.15	21:08:00	0.89422	0.89438	0.89422	0.89431	78	0	4
2025.05.15	21:10:00	0.89431	0.89437	0.89423	0.89431	87	0	3
2025.05.15	21:12:00	0.89429	0.89433	0.89422	0.89424	87	0	4
2025.05.15	21:14:00	0.89423	0.89429	0.89422	0.89426	46	0	5
2025.05.15	21:16:00	0.89426	0.89427	0.89417	0.89420	87	0	5
2025.05.15	21:18:00	0.89421	0.89429	0.89412	0.89415	96	0	5
2025.05.15	21:20:00	0.89416	0.89418	0.89401	0.89401	88	0	4
2025.05.15	21:22:00	0.89402	0.89415	0.89399	0.89408	117	0	5
2025.05.15	21:24:00	0.89406	0.89412	0.89393	0.89399	79	0	4
2025.05.15	21:26:00	0.89398	0.89403	0.89393	0.89400	109	0	3
2025.05.15	21:28:00	0.89400	0.89400	0.89389	0.89397	88	0	4
2025.05.15	21:30:00	0.89396	0.89407	0.89396	0.89405	94	0	5
2025.05.15	21:32:00	0.89404	0.89412	0.89400	0.89404	104	0	3
2025.05.15	21:34:00	0.89403	0.89404	0.89392	0.89397	89	0	4
2025.05.15	21:36:00	0.89396	0.89398	0.89389	0.89389	59	0	4
2025.05.15	21:38:00	0.89383	0.89395	0.89380	0.89389	72	0	3
2025.05.15	21:40:00	0.89391	0.89406	0.89391	0.89404	61	0	4
2025.05.15	21:42:00	0.89403	0.89434	0.89400	0.89433	87	0	4
2025.05.15	21:44:00	0.89434	0.89440	0.89422	0.89424	83	0	4
2025.05.15	21:46:00	0.89423	0.89423	0.89407	0.89418	78	0	6
2025.05.15	21:48:00	0.89419	0.89425	0.89411	0.89425	57	0	6
2025.05.15	21:50:00	0.89424	0.89433	0.89423	0.89429	78	0	5
2025.05.15	21:52:00	0.89430	0.89438	0.89427	0.89431	63	0	5
2025.05.15	21:54:00	0.89430	0.89446	0.89430	0.89439	94	0	5
2025.05.15	21:56:00	0.89441	0.89462	0.89433	0.89442	137	0	3
2025.05.15	21:58:00	0.89443	0.89444	0.89417	0.89442	198	0	5
2025.05.15	22:00:00	0.89442	0.89442	0.89417	0.89422	173	0	5
2025.05.15	22:02:00	0.89420	0.89423	0.89398	0.89398	93	0	5
2025.05.15	22:04:00	0.89399	0.89413	0.89398	0.89412	90	0	4
2025.05.15	22:06:00	0.89412	0.89423	0.89412	0.89414	62	0	6
2025.05.15	22:08:00	0.89414	0.89417	0.89409	0.89413	63	0	5
2025.05.15	22:10:00	0.89412	0.89413	0.89406	0.89410	96	0	4
2025.05.15	22:12:00	0.89410	0.89413	0.89398	0.89404	63	0	5
2025.05.15	22:14:00	0.89403	0.89406	0.89399	0.89401	44	0	4
2025.05.15	22:16:00	0.89402	0.89404	0.89397	0.89399	38	0	5
2025.05.15	22:18:00	0.89400	0.89401	0.89391	0.89399	57	0	5
2025.05.15	22:20:00	0.89398	0.89402	0.89390	0.89402	48	0	5
2025.05.15	22:22:00	0.89402	0.89402	0.89394	0.89394	44	0	5
2025.05.15	22:24:00	0.89390	0.89405	0.89389	0.89400	33	0	6
2025.05.15	22:26:00	0.89400	0.89404	0.89390	0.89404	69	0	5
2025.05.15	22:28:00	0.89403	0.89405	0.89395	0.89405	40	0	5
2025.05.15	22:30:00	0.89404	0.89422	0.89404	0.89420	64	0	6
2025.05.15	22:32:00	0.89420	0.89433	0.89400	0.89406	79	0	5
2025.05.15	22:34:00	0.89404	0.89411	0.89395	0.89409	66	0	5
2025.05.15	22:36:00	0.89409	0.89419	0.89404	0.89412	66	0	6
2025.05.15	22:38:00	0.89412	0.89414	0.89403	0.89403	64	0	6
2025.05.15	22:40:00	0.89404	0.89427	0.89403	0.89426	68	0	5
2025.05.15	22:42:00	0.89427	0.89437	0.89418	0.89426	57	0	5
2025.05.15	22:44:00	0.89426	0.89426	0.89413	0.89415	56	0	5
2025.05.15	22:46:00	0.89415	0.89415	0.89395	0.89396	27	0	5
2025.05.15	22:48:00	0.89396	0.89405	0.89392	0.89398	74	0	5
2025.05.15	22:50:00	0.89399	0.89416	0.89399	0.89413	75	0	4
2025.05.15	22:52:00	0.89414	0.89421	0.89411	0.89411	58	0	5
2025.05.15	22:54:00	0.89411	0.89412	0.89393	0.89404	87	0	4
2025.05.15	22:56:00	0.89404	0.89410	0.89394	0.89396	65	0	3
2025.05.15	22:58:00	0.89396	0.89406	0.89388	0.89405	80	0	4
2025.05.15	23:00:00	0.89405	0.89418	0.89402	0.89416	81	0	5
2025.05.15	23:02:00	0.89416	0.89423	0.89413	0.89417	39	0	4
2025.05.15	23:04:00	0.89418	0.89442	0.89418	0.89436	87	0	5
2025.05.15	23:06:00	0.89437	0.89438	0.89426	0.89430	40	0	7
2025.05.15	23:08:00	0.89429	0.89437	0.89423	0.89423	54	0	6
2025.05.15	23:10:00	0.89425	0.89429	0.89419	0.89425	42	0	6
2025.05.15	23:12:00	0.89424	0.89431	0.89421	0.89425	36	0	6
2025.05.15	23:14:00	0.89425	0.89425	0.89417	0.89422	23	0	6
2025.05.15	23:16:00	0.89422	0.89427	0.89419	0.89425	33	0	6
2025.05.15	23:18:00	0.89425	0.89427	0.89423	0.89424	27	0	6
2025.05.15	23:20:00	0.89424	0.89435	0.89424	0.89427	18	0	6
2025.05.15	23:22:00	0.89428	0.89431	0.89425	0.89425	26	0	6
2025.05.15	23:24:00	0.89424	0.89444	0.89424	0.89438	19	0	5
